loyalty_id,customer_id,store_format,tier,points_balance,enrolment_date
14742,29179,express,silver,31964,2022-07-03
14743,29179,online,silver,16475,2019-10-13
14744,29180,express,bronze,40956,2026-01-17
14745,29185,flagship,bronze,24222,2021-05-23
14746,29187,standard,gold,3294,2020-12-05
14747,29187,online,bronze,37281,2024-02-12
14748,29188,standard,bronze,11952,2020-06-18
14749,29190,standard,silver,19553,2023-10-08
14750,29191,online,bronze,22982,2020-09-14
14751,29192,express,platinum,20767,2019-01-27
14752,29193,standard,bronze,14675,2020-06-24
14753,29194,standard,silver,21504,2021-03-22
14754,29197,online,silver,16160,2024-05-20
14755,29201,express,bronze,15308,2025-02-25
14756,29203,standard,gold,8082,2025-11-21
14757,29204,online,gold,10394,2021-03-07
14758,29210,online,bronze,34791,2023-10-18
14759,29211,standard,silver,7458,2020-11-05
14760,29213,online,bronze,26952,2025-04-09
14761,29214,flagship,silver,31601,2022-12-17
14762,29215,flagship,platinum,30762,2022-06-13
14763,29215,standard,bronze,9584,2024-06-04
14764,29216,flagship,bronze,48120,2019-10-11
14765,29219,online,silver,24851,2021-12-25
14766,29220,express,silver,43819,2024-04-16
14767,29225,standard,bronze,18046,2020-09-28
14768,29232,express,bronze,12197,2022-05-26
14769,29236,online,bronze,26016,2020-02-19
14770,29240,standard,gold,40971,2026-03-24
14771,29242,online,bronze,614,2023-05-03
14772,29243,standard,bronze,6397,2022-04-28
14773,29244,online,bronze,23441,2022-03-23
14774,29245,flagship,bronze,19279,2020-06-29
14775,29249,express,silver,40863,2020-07-06
14776,29251,flagship,silver,23630,2019-12-10
14777,29254,express,bronze,5060,2023-04-30
14778,29256,online,bronze,15854,2025-08-13
14779,29257,flagship,gold,44539,2019-06-29
14780,29260,standard,bronze,15494,2020-09-06
14781,29262,flagship,bronze,49014,2024-08-11
14782,29262,online,silver,29409,2023-05-19
14783,29263,standard,bronze,14943,2019-12-04
14784,29264,standard,bronze,16336,2022-05-21
14785,29265,express,bronze,8399,2025-02-25
14786,29266,flagship,silver,35011,2022-04-18
14787,29270,online,silver,12687,2025-03-02
14788,29271,standard,platinum,15688,2020-03-30
14789,29274,online,bronze,48904,2019-05-07
14790,29277,express,silver,9354,2026-06-18
14791,29277,standard,bronze,35688,2021-06-27
14792,29281,express,platinum,31501,2020-07-24
14793,29282,online,silver,3537,2020-02-14
14794,29283,online,bronze,16452,2024-05-22
14795,29283,express,bronze,32187,2022-07-23
14796,29289,flagship,gold,11946,2021-10-13
14797,29291,standard,silver,18885,2025-09-13
14798,29295,flagship,bronze,13800,2019-11-13
14799,29297,express,bronze,1379,2020-07-12
14800,29299,flagship,gold,40191,2023-06-13
14801,29299,standard,bronze,43635,2023-01-15
14802,29302,flagship,gold,10616,2020-10-22
14803,29302,online,bronze,8349,2026-05-12
14804,29303,online,silver,20060,2021-04-30
14805,29306,flagship,bronze,15394,2025-04-26
14806,29307,standard,gold,37393,2025-11-25
14807,29308,standard,silver,11341,2024-07-18
14808,29314,flagship,bronze,22381,2023-02-13
14809,29318,flagship,gold,40522,2024-12-02
14810,29319,online,bronze,45381,2020-03-10
14811,29320,express,silver,14027,2025-01-05
14812,29321,online,bronze,22824,2020-02-22
14813,29323,standard,silver,44617,2022-01-27
14814,29323,online,bronze,27626,2023-03-15
14815,29327,online,silver,49946,2021-05-04
14816,29327,express,platinum,23391,2021-10-30
14817,29334,online,bronze,41937,2024-06-21
14818,29339,flagship,bronze,48318,2023-03-30
14819,29341,standard,bronze,24686,2025-10-15
14820,29341,flagship,silver,44046,2023-12-15
14821,29342,express,platinum,32743,2025-06-18
14822,29342,standard,bronze,8960,2020-10-14
14823,29346,online,silver,48126,2024-04-20
14824,29350,standard,bronze,27661,2023-08-17
14825,29351,express,silver,36142,2020-06-14
14826,29352,online,silver,49632,2020-07-17
14827,29352,flagship,bronze,19422,2020-12-12
14828,29353,express,bronze,25630,2023-10-09
14829,29355,flagship,silver,30679,2024-07-16
14830,29356,flagship,bronze,34515,2022-11-27
14831,29357,online,bronze,8037,2024-11-13
14832,29358,standard,silver,48553,2021-05-02
14833,29359,standard,bronze,3218,2021-02-21
14834,29360,standard,bronze,41270,2024-01-18
14835,29366,online,silver,16546,2020-07-06
14836,29367,express,bronze,11673,2023-07-18
14837,29370,standard,bronze,26914,2022-01-20
14838,29373,flagship,bronze,18800,2021-08-29
14839,29375,flagship,bronze,15889,2022-08-03
14840,29376,express,bronze,40032,2020-12-11
14841,29377,express,bronze,22375,2019-06-15
14842,29379,online,bronze,30651,2022-01-03
14843,29380,express,gold,9135,2022-02-23
14844,29380,flagship,bronze,1724,2020-08-16
14845,29382,flagship,silver,15717,2020-11-28
14846,29385,online,silver,18921,2023-05-07
14847,29386,online,bronze,14720,2023-01-07
14848,29386,express,silver,49302,2022-05-25
14849,29388,standard,silver,11289,2023-03-16
14850,29391,flagship,bronze,49265,2025-09-27
14851,29392,express,bronze,10939,2025-04-20
14852,29393,express,bronze,3044,2024-06-01
14853,29395,express,bronze,14830,2020-11-09
14854,29396,express,bronze,34306,2024-10-11
14855,29397,express,bronze,25852,2022-10-09
14856,29397,standard,silver,34533,2022-11-26
14857,29398,standard,bronze,28213,2020-02-16
14858,29401,express,bronze,20768,2019-02-03
14859,29401,online,silver,33515,2024-10-05
14860,29403,standard,bronze,5576,2019-01-25
14861,29404,standard,bronze,44098,2023-11-05
14862,29405,express,silver,30849,2020-08-31
14863,29406,express,bronze,42550,2019-07-19
14864,29411,express,platinum,11223,2023-05-01
14865,29412,flagship,bronze,276,2023-05-21
14866,29413,standard,bronze,49931,2020-09-13
14867,29414,standard,bronze,15894,2020-02-06
14868,29414,express,gold,39267,2022-06-05
14869,29416,online,platinum,13204,2025-01-01
14870,29416,standard,silver,17597,2026-03-31
14871,29424,flagship,silver,5516,2023-12-13
14872,29424,express,bronze,26457,2020-06-22
14873,29427,standard,bronze,11802,2019-01-17
14874,29429,express,bronze,14488,2024-03-09
14875,29429,standard,bronze,40510,2023-11-02
14876,29430,flagship,bronze,44669,2024-02-01
14877,29432,online,silver,33518,2021-06-26
14878,29434,express,bronze,11253,2026-04-19
14879,29435,express,gold,10433,2021-05-11
14880,29435,standard,silver,29882,2019-10-07
14881,29449,flagship,bronze,45647,2024-04-19
14882,29453,standard,bronze,38164,2019-04-14
14883,29454,express,bronze,5310,2019-04-13
14884,29455,standard,gold,18981,2021-04-02
14885,29456,standard,bronze,248,2020-03-20
14886,29462,express,bronze,35953,2020-05-04
14887,29470,online,bronze,2822,2022-04-16
14888,29472,express,bronze,116,2024-06-29
14889,29473,online,gold,43098,2022-01-09
14890,29479,online,gold,25663,2023-08-23
14891,29479,express,silver,24775,2020-11-24
14892,29483,express,silver,36787,2023-09-18
14893,29484,online,silver,1333,2019-12-11
14894,29486,flagship,gold,24236,2020-02-04
14895,29488,express,silver,39937,2021-11-11
14896,29489,online,silver,44281,2020-10-15
14897,29491,flagship,silver,41532,2023-08-18
14898,29492,standard,silver,36707,2023-03-31
14899,29493,express,bronze,55,2022-07-26
14900,29494,flagship,bronze,41283,2023-03-26
14901,29500,online,silver,26859,2023-02-11
14902,29507,express,bronze,45393,2021-07-10
14903,29509,flagship,bronze,26644,2021-04-03
14904,29513,online,silver,34459,2022-08-19
14905,29514,express,bronze,8938,2021-08-27
14906,29516,online,silver,21207,2019-06-22
14907,29518,flagship,bronze,29295,2022-10-19
14908,29518,standard,bronze,30228,2025-08-02
14909,29522,standard,bronze,11319,2024-04-17
14910,29524,online,bronze,8533,2026-06-04
14911,29525,online,silver,43266,2022-05-06
14912,29528,express,gold,42448,2022-12-18
14913,29529,standard,bronze,30756,2021-12-03
14914,29530,express,bronze,41975,2024-08-31
14915,29531,standard,silver,7967,2024-04-21
14916,29536,standard,silver,36072,2025-03-23
14917,29540,express,gold,49901,2023-06-03
14918,29541,flagship,bronze,17416,2026-06-14
14919,29542,express,bronze,15039,2020-09-14
14920,29547,flagship,silver,28454,2021-04-08
14921,29548,standard,gold,44671,2022-11-24
14922,29552,express,bronze,11485,2023-07-30
14923,29552,flagship,bronze,49005,2019-03-19
14924,29553,standard,bronze,43048,2020-05-16
14925,29554,online,bronze,41122,2019-07-13
14926,29555,standard,silver,4104,2026-05-30
14927,29556,online,silver,46224,2019-05-04
14928,29559,standard,silver,42371,2024-05-03
14929,29562,flagship,bronze,42202,2021-03-10
14930,29563,express,bronze,39335,2019-03-21
14931,29563,standard,gold,11374,2023-04-07
14932,29564,standard,gold,21049,2025-06-14
14933,29565,standard,silver,43659,2021-02-05
14934,29566,express,bronze,8458,2021-06-27
14935,29566,standard,bronze,48896,2024-08-04
14936,29570,flagship,silver,15383,2022-06-07
14937,29571,online,bronze,4780,2026-05-13
14938,29574,online,bronze,39127,2024-05-21
14939,29577,online,bronze,27043,2022-02-08
14940,29579,express,bronze,41202,2022-04-02
14941,29580,online,bronze,8518,2019-11-20
14942,29581,flagship,bronze,22825,2023-11-07
14943,29586,flagship,silver,31046,2021-11-27
14944,29587,standard,silver,41728,2023-09-04
14945,29589,flagship,gold,5234,2021-11-26
14946,29595,standard,bronze,13606,2020-08-12
14947,29599,standard,bronze,40271,2023-09-04
14948,29601,standard,bronze,6846,2024-03-09
14949,29602,online,gold,44406,2024-03-03
14950,29603,standard,bronze,25148,2019-08-04
14951,29603,flagship,bronze,43053,2022-05-11
14952,29608,standard,bronze,27816,2024-01-31
14953,29609,flagship,gold,9590,2024-06-06
14954,29611,flagship,bronze,31457,2019-12-15
14955,29613,flagship,silver,4117,2025-04-14
14956,29613,online,bronze,26970,2020-05-17
14957,29614,flagship,gold,104,2020-10-07
14958,29615,standard,bronze,29963,2022-04-19
14959,29616,express,silver,36168,2023-06-03
14960,29617,flagship,bronze,15084,2023-08-30
14961,29618,standard,bronze,3764,2020-03-10
14962,29620,flagship,silver,10704,2020-02-04
14963,29622,flagship,bronze,15002,2024-05-15
14964,29623,online,silver,10664,2022-10-31
14965,29624,online,silver,5747,2026-06-13
14966,29625,flagship,bronze,43571,2020-01-05
14967,29625,standard,bronze,27117,2020-10-30
14968,29626,standard,bronze,39998,2025-08-24
14969,29627,standard,silver,8156,2024-05-11
14970,29628,online,silver,22624,2020-11-25
14971,29632,flagship,gold,19176,2024-12-18
14972,29633,flagship,gold,3815,2021-08-23
14973,29635,online,bronze,35429,2023-11-11
14974,29638,flagship,silver,8994,2021-01-22
14975,29641,express,gold,8132,2020-06-24
14976,29642,express,bronze,4643,2025-03-21
14977,29643,online,bronze,21800,2019-08-27
14978,29643,flagship,bronze,6896,2025-11-04
14979,29644,standard,silver,5484,2023-11-15
14980,29649,flagship,silver,6803,2023-11-18
14981,29649,express,silver,15065,2023-08-30
14982,29650,standard,bronze,28540,2025-06-10
14983,29650,express,bronze,42548,2025-07-20
14984,29652,standard,silver,28216,2019-03-13
14985,29653,standard,bronze,3805,2025-01-06
14986,29653,online,bronze,18351,2020-08-15
14987,29657,online,bronze,12948,2024-07-30
14988,29657,express,platinum,40849,2025-08-25
14989,29660,standard,bronze,15544,2019-03-11
14990,29660,online,bronze,12734,2025-01-12
14991,29671,online,bronze,12770,2020-09-06
14992,29682,express,bronze,47255,2026-02-21
14993,29683,express,bronze,25712,2020-04-03
14994,29685,online,platinum,1462,2022-05-12
14995,29688,standard,bronze,6942,2022-05-13
14996,29693,standard,silver,19443,2019-10-15
14997,29694,express,silver,2419,2025-04-24
14998,29694,online,gold,7056,2022-02-22
14999,29697,online,silver,36072,2023-01-14
15000,29697,express,bronze,32241,2025-07-21
15001,29698,online,gold,48770,2024-11-08
15002,29700,standard,bronze,36884,2021-02-06
15003,29701,standard,silver,45912,2024-12-11
15004,29703,standard,silver,32703,2025-11-16
15005,29704,express,gold,13512,2019-11-13
15006,29708,express,bronze,23520,2024-01-04
15007,29714,flagship,platinum,32206,2020-12-22
15008,29715,express,bronze,23375,2024-03-26
15009,29719,express,silver,15097,2025-12-21
15010,29720,online,gold,48739,2019-04-25
15011,29721,standard,silver,39901,2019-12-31
15012,29723,flagship,bronze,11027,2020-04-25
15013,29727,express,bronze,14422,2023-09-07
15014,29728,express,bronze,38952,2024-01-17
15015,29730,online,gold,32922,2019-01-27
15016,29730,standard,bronze,34699,2021-04-20
15017,29731,flagship,bronze,23982,2021-11-20
15018,29731,standard,platinum,43711,2024-07-13
15019,29732,online,silver,30163,2023-05-21
15020,29733,flagship,gold,4748,2021-02-19
15021,29733,online,bronze,153,2021-04-11
15022,29734,online,bronze,29963,2022-05-10
15023,29737,express,gold,37113,2021-08-21
15024,29737,standard,bronze,17965,2020-12-15
15025,29738,express,silver,6488,2019-09-20
15026,29740,standard,silver,33973,2019-03-09
15027,29742,flagship,silver,8788,2019-12-06
15028,29745,online,gold,1321,2023-03-16
15029,29753,flagship,silver,37581,2019-08-20
15030,29756,express,bronze,21492,2026-05-28
15031,29759,flagship,bronze,24459,2021-01-08
15032,29762,standard,silver,43220,2022-09-10
15033,29763,online,silver,47936,2026-01-28
15034,29765,standard,silver,28715,2026-04-04
15035,29766,standard,silver,4687,2020-09-07
15036,29767,standard,bronze,43893,2026-05-29
15037,29772,express,silver,34666,2022-10-10
15038,29773,online,bronze,23002,2022-11-30
15039,29773,express,bronze,36599,2019-11-18
15040,29775,standard,silver,38363,2023-05-21
15041,29778,flagship,bronze,47084,2023-10-17
15042,29780,flagship,bronze,19921,2019-04-19
15043,29782,flagship,gold,10781,2025-10-10
15044,29783,online,bronze,44220,2025-05-03
15045,29785,online,silver,37824,2023-11-14
15046,29786,standard,bronze,35554,2025-09-22
15047,29788,flagship,silver,36329,2024-11-01
15048,29789,express,platinum,8167,2022-01-07
15049,29790,online,silver,7027,2025-04-12
15050,29793,standard,bronze,26148,2023-03-01
15051,29795,standard,silver,39300,2023-02-09
15052,29797,online,silver,44690,2024-05-11
15053,29798,standard,bronze,24617,2026-03-21
15054,29799,express,silver,45544,2022-08-05
15055,29800,flagship,gold,9812,2019-11-17
15056,29801,online,bronze,25846,2024-04-01
15057,29802,express,bronze,20031,2019-02-05
15058,29806,online,bronze,5417,2021-03-25
15059,29808,express,bronze,14623,2021-01-28
15060,29808,flagship,silver,47770,2025-07-05
15061,29809,online,bronze,30674,2024-10-14
15062,29810,flagship,silver,9003,2025-10-31
15063,29811,flagship,bronze,17113,2024-01-15
15064,29812,standard,bronze,252,2021-05-18
15065,29813,flagship,silver,4435,2019-03-13
15066,29813,express,silver,45447,2022-01-30
15067,29814,flagship,silver,7586,2025-07-06
15068,29818,flagship,bronze,21075,2022-04-29
15069,29819,flagship,platinum,1289,2020-08-16
15070,29820,online,bronze,28549,2020-06-23
15071,29821,express,silver,44311,2019-04-11
15072,29822,flagship,bronze,25512,2025-10-06
15073,29824,standard,bronze,16210,2020-03-07
15074,29825,express,bronze,6034,2021-12-08
15075,29825,standard,silver,33345,2025-01-02
15076,29826,standard,bronze,27944,2026-03-12
15077,29832,flagship,bronze,38700,2025-08-21
15078,29833,flagship,silver,29987,2020-06-27
15079,29835,express,bronze,3000,2019-02-07
15080,29837,express,gold,5018,2020-07-13
15081,29838,express,silver,31931,2020-02-26
15082,29839,online,silver,35168,2021-11-21
15083,29843,online,platinum,19575,2024-11-24
15084,29843,express,gold,45587,2021-06-19
15085,29844,express,bronze,8494,2019-08-10
15086,29845,standard,bronze,48607,2023-12-12
15087,29848,flagship,silver,21491,2023-01-10
15088,29852,standard,gold,15681,2023-10-09
15089,29853,express,silver,5294,2023-04-09
15090,29854,express,silver,4670,2019-05-28
15091,29855,flagship,silver,6985,2021-12-07
15092,29857,express,silver,15671,2021-10-24
15093,29857,standard,bronze,25316,2023-11-26
15094,29859,online,bronze,44661,2026-02-04
15095,29861,express,silver,36042,2022-08-27
15096,29862,flagship,silver,20154,2019-08-15
15097,29863,flagship,bronze,15896,2025-11-30
15098,29864,online,silver,20325,2022-09-01
15099,29864,express,bronze,27656,2021-12-29
15100,29865,flagship,bronze,49266,2021-08-08
15101,29866,online,gold,24256,2021-08-23
15102,29868,standard,bronze,39196,2024-06-15
15103,29870,standard,bronze,33663,2022-12-30
15104,29871,standard,silver,13501,2021-08-24
15105,29877,flagship,platinum,36507,2023-12-23
15106,29878,flagship,silver,6434,2020-07-06
15107,29879,flagship,silver,18651,2025-05-22
15108,29885,online,platinum,12505,2022-03-09
15109,29886,online,silver,17487,2021-07-26
15110,29889,flagship,silver,12698,2019-01-11
15111,29891,standard,bronze,35095,2020-06-08
15112,29891,online,bronze,42020,2021-12-19
15113,29892,online,bronze,49276,2023-07-22
15114,29895,flagship,bronze,4758,2019-06-21
15115,29898,standard,bronze,11022,2021-05-04
15116,29902,express,bronze,42188,2021-11-27
15117,29904,flagship,bronze,6094,2026-04-20
15118,29905,standard,silver,39400,2024-09-02
15119,29906,flagship,bronze,11770,2021-08-02
15120,29907,express,bronze,26602,2022-07-19
15121,29908,online,silver,30566,2020-10-26
