shipment_id,origin_location_id,destination_location_id,client_type,status
15350,3323,5925,external,scheduled
15351,653,2083,external,delivered
15352,6240,5054,external,delivered
15353,5841,173,external,delivered
15354,421,4933,internal,delivered
15355,5278,5150,internal,delivered
15356,2304,1847,internal,in_transit
15357,3427,3162,external,delivered
15358,3656,6335,external,delivered
15359,2358,2823,external,in_transit
15360,3103,5475,external,delayed
15361,2721,5649,internal,in_transit
15362,1961,3390,internal,delivered
15363,3965,4038,external,delivered
15364,121,3144,external,delayed
15365,4610,272,internal,delivered
15366,1070,2827,internal,delayed
15367,761,3516,internal,delivered
15368,2448,2149,external,scheduled
15369,704,337,internal,delivered
15370,212,3295,internal,in_transit
15371,5582,4886,internal,delivered
15372,267,1558,internal,delivered
15373,1770,4988,internal,delivered
15374,3144,1380,internal,in_transit
15375,385,1377,external,delivered
15376,1456,3584,external,delivered
15377,3702,3155,external,delivered
15378,473,5788,internal,in_transit
15379,399,1962,internal,delivered
15380,744,4515,external,delivered
15381,448,4973,internal,in_transit
15382,6880,252,external,delivered
15383,6385,4080,external,delivered
15384,6537,2635,internal,delivered
15385,5838,6776,internal,delivered
15386,2433,2388,external,in_transit
15387,5133,2371,external,delivered
15388,6632,6101,external,delivered
15389,646,6404,internal,scheduled
15390,2209,753,external,delivered
15391,6029,4963,external,delivered
15392,6411,7163,internal,delivered
15393,1644,4855,internal,delivered
15394,3155,942,internal,scheduled
15395,5297,5317,external,in_transit
15396,6325,587,internal,delivered
15397,3274,3364,internal,delivered
15398,5769,702,internal,delivered
15399,1449,1990,external,delivered
15400,4214,6952,external,delivered
15401,68,4512,internal,delivered
15402,6997,4467,internal,delivered
15403,2139,1033,internal,in_transit
15404,2780,5104,internal,delivered
15405,3368,5874,internal,scheduled
15406,2328,348,internal,delivered
15407,522,2691,external,in_transit
15408,6491,314,external,scheduled
15409,3358,5740,internal,delayed
15410,5176,7106,external,delivered
15411,1118,4537,external,delivered
15412,901,132,external,delivered
15413,3271,2788,external,delivered
15414,4119,5310,internal,delivered
15415,2574,4107,internal,delivered
15416,6777,2381,external,delivered
15417,4906,6189,external,delivered
15418,2386,6596,internal,delivered
15419,4476,2854,internal,cancelled
15420,21,5931,external,delivered
15421,1241,4595,external,delivered
15422,1788,5978,internal,in_transit
15423,3679,4084,external,delivered
15424,6212,407,external,in_transit
15425,2189,789,internal,scheduled
15426,3074,4118,external,delivered
15427,5483,20,external,delivered
15428,5157,6140,external,delivered
15429,5160,2251,internal,delivered
15430,4919,1439,external,in_transit
15431,1183,6838,internal,delivered
15432,4815,3911,internal,delivered
15433,5148,1045,external,delivered
15434,2143,3535,external,delivered
15435,4476,3921,external,scheduled
15436,877,1819,internal,scheduled
15437,2989,5088,external,delayed
15438,2769,4221,external,delivered
15439,5127,6920,internal,delivered
15440,6672,4531,external,scheduled
15441,3115,275,external,scheduled
15442,3423,633,internal,delivered
15443,4885,232,external,in_transit
15444,893,6859,external,delivered
15445,3946,4866,internal,delivered
15446,6648,518,internal,scheduled
15447,1962,4114,external,delivered
15448,1675,101,internal,delivered
15449,1404,5116,external,delayed
15450,911,6518,external,scheduled
15451,2529,5647,external,in_transit
15452,2530,341,internal,delivered
15453,230,5765,internal,delivered
15454,732,3327,internal,delayed
15455,5350,5242,external,delivered
15456,6836,161,internal,in_transit
15457,5171,3133,internal,delivered
15458,6866,3000,internal,delivered
15459,1379,246,internal,delivered
15460,1428,4651,external,delivered
15461,963,7065,internal,delivered
15462,2623,5992,internal,in_transit
15463,4009,4097,external,in_transit
15464,4857,1493,external,delivered
15465,1404,2766,internal,delivered
15466,2311,6577,external,delayed
15467,4296,6089,external,delivered
15468,4892,1656,external,delivered
15469,2158,6892,internal,cancelled
15470,5560,1144,external,delivered
15471,4796,6930,internal,delivered
15472,6833,719,internal,delivered
15473,6720,344,internal,delivered
15474,1777,3303,internal,delivered
15475,3658,2936,external,delivered
15476,369,2386,internal,in_transit
15477,1247,3461,internal,scheduled
15478,7019,3212,external,delivered
15479,741,4598,external,delivered
15480,1702,4213,internal,in_transit
15481,3337,1708,internal,delivered
15482,4419,2646,internal,scheduled
15483,133,600,external,delayed
15484,2760,5316,internal,delivered
15485,1311,1605,internal,in_transit
15486,5268,525,external,in_transit
15487,3748,2949,internal,in_transit
15488,5292,4477,internal,delivered
15489,686,5908,internal,scheduled
15490,4621,667,external,cancelled
15491,1085,2459,internal,delivered
15492,454,558,internal,cancelled
15493,507,5785,internal,delivered
15494,2109,991,external,delivered
15495,1445,2603,external,delivered
15496,5080,6851,internal,delivered
15497,3835,1607,internal,delivered
15498,53,457,internal,delivered
15499,4888,795,external,delivered
15500,4246,867,internal,delivered
15501,2179,2044,internal,delivered
15502,5709,5343,external,delivered
15503,6132,6808,external,delivered
15504,860,3588,external,in_transit
15505,6899,569,external,delivered
15506,146,3220,external,delivered
15507,1290,1805,internal,delivered
15508,5758,6558,external,in_transit
15509,6506,5172,external,delivered
15510,4119,3847,internal,delivered
15511,7058,2770,internal,delivered
15512,4588,6930,internal,delivered
15513,5334,5305,internal,delayed
15514,5033,3709,internal,delivered
15515,862,2191,internal,delayed
15516,1217,6016,internal,in_transit
15517,1400,4641,internal,delivered
15518,5521,1002,internal,delivered
15519,1427,6516,external,delivered
15520,4993,3568,external,delivered
15521,3970,2878,internal,delivered
15522,5948,6912,internal,delivered
15523,2274,4108,internal,delivered
15524,5679,5187,internal,delivered
15525,378,3382,external,delivered
15526,6654,6143,internal,delivered
15527,3143,4618,external,delivered
15528,3143,2199,internal,in_transit
15529,5928,3104,internal,delivered
15530,161,5584,external,delivered
15531,4928,4517,internal,in_transit
15532,4095,5474,internal,in_transit
15533,1660,4372,external,in_transit
15534,5351,3605,external,delivered
15535,2170,1509,external,delayed
15536,3477,5489,external,delivered
15537,3566,1652,internal,delivered
15538,2705,1343,internal,in_transit
15539,6861,4243,internal,scheduled
15540,3028,3622,external,delayed
15541,2041,5164,external,delivered
15542,1133,5089,external,delivered
15543,2695,3054,internal,delayed
15544,5377,5443,internal,delivered
15545,2153,3017,internal,delivered
15546,2812,1051,internal,scheduled
15547,356,5363,internal,delivered
15548,1565,3411,external,delivered
15549,5179,6385,internal,delivered
15550,1530,6911,external,scheduled
15551,4001,6227,internal,delivered
15552,4930,3760,external,delivered
15553,2617,605,external,delivered
15554,2316,5752,external,delivered
15555,311,447,external,delivered
15556,5045,2437,internal,delivered
15557,1513,2907,internal,delivered
15558,1354,1124,internal,delivered
15559,6374,2500,external,in_transit
15560,6655,5595,external,delivered
15561,3032,2938,internal,delivered
15562,5228,2570,internal,delivered
15563,1861,2719,internal,delayed
15564,1617,5442,internal,delayed
15565,5317,3461,internal,in_transit
15566,4289,2920,external,delivered
15567,1526,3090,internal,delivered
15568,4789,3088,internal,delivered
15569,858,1616,external,delayed
15570,815,4541,external,in_transit
15571,5287,1530,external,delayed
15572,1848,820,external,delivered
15573,2355,882,internal,scheduled
15574,3875,2389,internal,scheduled
15575,6881,2141,internal,delivered
15576,3524,6503,external,delivered
15577,7038,941,internal,delivered
15578,1977,1433,external,delivered
15579,7126,4949,internal,in_transit
15580,3654,4460,external,delivered
15581,4283,7067,external,in_transit
15582,336,2102,external,delivered
15583,634,6825,external,delivered
15584,5633,3535,internal,delivered
15585,4219,5171,external,delivered
15586,289,972,internal,scheduled
15587,2232,3122,external,delivered
15588,2506,5460,external,delayed
15589,122,3717,external,delivered
15590,5533,6233,external,delivered
15591,5426,2599,external,delivered
15592,958,5611,external,delivered
15593,78,7041,external,cancelled
15594,3071,5470,internal,delivered
15595,6001,320,internal,delivered
15596,1233,395,internal,scheduled
15597,6816,383,internal,in_transit
15598,5325,6698,internal,delivered
15599,986,5797,internal,scheduled
15600,3301,2238,external,delivered
15601,6168,2321,internal,in_transit
15602,2289,2744,internal,delivered
15603,297,3571,internal,delivered
15604,7175,7060,internal,delivered
15605,1089,5977,internal,scheduled
15606,6593,1398,external,delivered
15607,2741,5894,internal,delivered
15608,1586,5623,internal,cancelled
15609,1034,3126,internal,delivered
15610,3364,2884,external,in_transit
15611,5702,4855,internal,scheduled
15612,4223,5127,external,delivered
15613,2092,6620,external,delivered
15614,6763,4587,external,delivered
15615,2198,780,internal,cancelled
15616,1644,255,external,delivered
15617,2229,944,external,delivered
15618,949,5372,internal,in_transit
15619,2775,7174,internal,delivered
15620,5091,6579,external,delivered
15621,1103,3951,internal,in_transit
15622,4321,4366,internal,scheduled
15623,662,3296,external,delivered
15624,5300,7171,external,delivered
15625,6000,2951,external,in_transit
15626,2256,3307,internal,in_transit
15627,1803,1103,external,delivered
15628,1925,6606,external,delivered
15629,168,2320,internal,delayed
15630,2713,2039,internal,in_transit
15631,6442,6418,internal,delivered
15632,5983,1135,internal,delayed
15633,1320,4252,internal,delivered
15634,7012,2056,external,delivered
15635,188,3519,external,scheduled
15636,3095,4854,internal,delivered
15637,322,717,external,delivered
15638,3428,6772,internal,delivered
15639,1798,2306,external,in_transit
15640,6296,5416,internal,in_transit
15641,3388,3543,external,delivered
15642,3905,4437,internal,scheduled
15643,5506,4948,external,delivered
15644,6153,1606,external,in_transit
15645,746,3831,internal,delayed
15646,616,1382,internal,delivered
15647,5698,1340,external,delivered
15648,5687,2256,external,delivered
15649,6977,7050,internal,delivered
15650,5113,6791,external,delivered
15651,5529,5356,internal,delivered
15652,998,20,external,delivered
15653,1472,1001,internal,in_transit
15654,3423,5185,internal,delayed
15655,29,4938,internal,delivered
15656,3479,257,internal,delivered
15657,5669,6828,internal,delivered
15658,6440,6232,internal,delivered
15659,6264,2432,external,delivered
15660,1940,5923,internal,delivered
15661,5189,3196,external,delivered
15662,2443,821,external,delayed
15663,7100,3883,external,in_transit
15664,6033,2361,external,in_transit
15665,2121,2466,external,in_transit
15666,1697,4177,external,delivered
15667,1260,6656,internal,delivered
15668,2201,5682,internal,cancelled
15669,4046,4761,external,delivered
15670,3911,2838,internal,scheduled
15671,1758,1127,internal,delivered
15672,3627,7045,internal,delivered
15673,5970,1944,external,delivered
15674,689,402,internal,delayed
15675,2034,333,internal,delivered
15676,1000,5414,external,delivered
15677,6296,530,external,in_transit
15678,380,1440,external,delivered
15679,3693,2262,external,cancelled
15680,7105,2533,external,delivered
15681,1125,6181,external,delivered
15682,479,6255,internal,delivered
15683,1349,1956,external,delivered
15684,1269,14,internal,delivered
15685,3711,1952,external,delivered
15686,6196,4314,external,delivered
15687,2553,4610,internal,in_transit
15688,3024,6361,internal,delivered
15689,4057,1011,external,in_transit
15690,3998,6263,internal,delayed
15691,4557,3353,external,in_transit
15692,1817,3824,external,in_transit
15693,849,6493,external,delivered
15694,327,2667,internal,delivered
15695,5163,771,internal,delivered
15696,192,6941,internal,in_transit
15697,3690,654,external,delivered
15698,3959,5119,external,in_transit
15699,5956,6929,internal,delivered
15700,4349,26,internal,scheduled
15701,4026,6574,internal,cancelled
15702,6365,5922,internal,delivered
15703,6963,6700,internal,scheduled
15704,5985,4716,internal,delivered
15705,3548,4588,internal,delivered
15706,6150,6160,external,delivered
15707,551,5378,internal,delivered
15708,28,4888,internal,delivered
15709,3324,2218,internal,scheduled
15710,4405,5843,internal,scheduled
