supplier_id,legal_name,supplier_type,primary_division_id,onboarding_date,status
7711,Wiley Ltd,goods_vendor,retail,2018-12-01,active
7712,"Richardson, Gates and Carroll",logistics_partner,logistics,2022-07-26,active
7713,Mathews-Cooper,service_vendor,properties,2018-05-23,active
7714,Arnold-Lewis,service_vendor,properties,2023-08-17,active
7715,Johnson Inc,goods_vendor,retail,2020-09-12,active
7716,Cox and Sons,logistics_partner,logistics,2020-06-04,active
7717,Palmer-Bradford,service_vendor,properties,2026-04-17,inactive
7718,"Padilla, Jackson and Hess",logistics_partner,logistics,2021-07-09,active
7719,Medina-Johnson,service_vendor,properties,2018-06-03,active
7720,Thomas-Clark,goods_vendor,retail,2019-04-10,active
7721,"Hunter, Stewart and Smith",goods_vendor,retail,2020-05-21,active
7722,Davis Inc,goods_vendor,retail,2022-06-15,active
7723,"Ferguson, Murray and Taylor",logistics_partner,logistics,2017-03-31,active
7724,Butler-Walker,logistics_partner,logistics,2017-09-13,active
7725,Cook PLC,service_vendor,properties,2024-11-25,suspended
7726,Graham-Conley,goods_vendor,retail,2021-12-23,active
7727,"Green, Glass and Miller",logistics_partner,logistics,2019-02-19,active
7728,Meyer-Velasquez,service_vendor,properties,2023-05-03,active
7729,Hoover-Marquez,service_vendor,properties,2020-08-24,active
7730,"Travis, Bowman and Owen",logistics_partner,logistics,2024-03-02,active
7731,"Lee, Ramirez and Walton",service_vendor,properties,2024-05-12,active
7732,Pena Inc,goods_vendor,retail,2020-08-26,active
7733,Garcia-Gonzales,logistics_partner,logistics,2024-06-01,active
7734,Smith Ltd,logistics_partner,logistics,2022-01-24,active
7735,White Inc,service_vendor,properties,2023-06-03,active
7736,Miller-Roy,logistics_partner,logistics,2018-11-19,active
7737,Villanueva-Mcmillan,logistics_partner,logistics,2022-01-17,active
7738,Hopkins Inc,logistics_partner,logistics,2019-02-24,suspended
7739,Martin-Vaughn,goods_vendor,retail,2026-06-27,active
7740,"Herrera, Burke and Nolan",goods_vendor,retail,2021-12-06,inactive
7741,Perez-Ortiz,service_vendor,properties,2022-12-24,active
7742,Duncan Group,service_vendor,properties,2024-12-25,active
7743,"Baird, Freeman and Kramer",goods_vendor,retail,2023-01-27,active
7744,Warren-Williams,goods_vendor,retail,2024-11-16,inactive
7745,Ward Group,logistics_partner,logistics,2018-09-14,active
7746,"Jensen, Powers and Bennett",goods_vendor,retail,2019-08-18,active
7747,Dominguez-Johnson,logistics_partner,logistics,2019-04-01,active
7748,Williams Inc,goods_vendor,retail,2017-02-20,active
7749,Price-Smith,goods_vendor,retail,2022-10-30,inactive
7750,English Group,goods_vendor,retail,2023-02-23,active
7751,Murphy PLC,service_vendor,properties,2021-02-11,active
7752,Campbell Inc,logistics_partner,logistics,2023-07-07,active
7753,Cortez and Sons,goods_vendor,retail,2023-09-14,inactive
7754,Watkins-Gomez,logistics_partner,logistics,2021-06-27,active
7755,Barber Ltd,service_vendor,properties,2017-12-03,active
7756,"Ellis, Novak and Cunningham",logistics_partner,logistics,2018-09-26,active
7757,"Ross, Salinas and Watts",service_vendor,properties,2025-09-03,active
7758,Thompson Group,service_vendor,properties,2025-04-30,active
7759,Snyder-Trujillo,service_vendor,properties,2017-07-10,active
7760,Sanchez Ltd,goods_vendor,retail,2024-05-01,active
7761,Smith PLC,goods_vendor,retail,2019-05-22,active
7762,"Horton, Jones and Patel",service_vendor,properties,2019-10-20,active
7763,Everett Ltd,service_vendor,properties,2022-02-07,active
7764,"Barr, Austin and Crane",goods_vendor,retail,2021-06-02,active
7765,Olson PLC,goods_vendor,retail,2025-03-24,active
7766,Gibbs-Bradford,service_vendor,properties,2018-02-03,active
7767,Mcdaniel Ltd,logistics_partner,logistics,2023-05-22,active
7768,Obrien-Garcia,logistics_partner,logistics,2025-02-12,active
7769,Pruitt Inc,goods_vendor,retail,2019-11-09,active
7770,Hall-Lee,logistics_partner,logistics,2019-06-03,active
7771,Chan and Sons,logistics_partner,logistics,2022-03-17,active
7772,Cole-Williams,goods_vendor,retail,2018-07-25,active
7773,"Paul, Bennett and White",goods_vendor,retail,2025-05-04,active
7774,Garza-Fields,service_vendor,properties,2026-03-22,active
7775,Anderson-Turner,goods_vendor,retail,2020-12-13,active
7776,House Inc,logistics_partner,logistics,2020-10-28,active
7777,"Stout, Gibbs and Rice",service_vendor,properties,2024-03-27,active
7778,Blackwell-Greer,service_vendor,properties,2018-03-13,active
7779,"Diaz, Holloway and Murray",service_vendor,properties,2019-08-15,active
7780,Hopkins and Sons,goods_vendor,retail,2025-03-19,active
7781,"Cherry, Jordan and Robinson",service_vendor,properties,2022-06-02,active
7782,Trujillo Inc,service_vendor,properties,2021-05-14,active
7783,Park LLC,logistics_partner,logistics,2022-08-20,active
7784,Petersen-Martin,service_vendor,properties,2022-09-19,active
7785,Blackwell Inc,goods_vendor,retail,2017-01-08,active
7786,Sexton Group,service_vendor,properties,2022-10-19,active
7787,Harper-Hunter,logistics_partner,logistics,2025-11-11,active
7788,Henderson-James,logistics_partner,logistics,2017-08-07,inactive
7789,"Mathews, Robertson and Lee",service_vendor,properties,2024-04-14,active
7790,Sampson-Myers,goods_vendor,retail,2019-07-11,active
7791,Potter-Phillips,goods_vendor,retail,2024-01-31,active
7792,Adkins-Brennan,goods_vendor,retail,2020-11-26,active
7793,"Heath, Merritt and Bell",logistics_partner,logistics,2018-07-02,active
7794,Wright-Murphy,service_vendor,properties,2019-01-19,active
7795,"Thornton, Mccormick and Carter",goods_vendor,retail,2022-01-23,active
7796,"Sanchez, Jenkins and Fernandez",service_vendor,properties,2021-07-07,active
7797,"Green, Hardy and Wright",goods_vendor,retail,2020-08-24,suspended
7798,"Henderson, Faulkner and Ware",logistics_partner,logistics,2019-02-17,active
7799,Carlson Inc,service_vendor,properties,2024-03-14,active
7800,Carter Group,service_vendor,properties,2024-09-13,active
7801,Graves Group,logistics_partner,logistics,2021-11-19,active
7802,Smith LLC,service_vendor,properties,2017-09-18,active
7803,"Campos, Sosa and Chavez",service_vendor,properties,2023-02-06,active
7804,"Navarro, Booker and Murphy",goods_vendor,retail,2019-10-18,active
7805,"Alvarez, Hunt and Mcdonald",logistics_partner,logistics,2020-07-18,active
7806,Vaughn PLC,goods_vendor,retail,2017-12-25,active
7807,"Thomas, Morgan and Dodson",goods_vendor,retail,2025-01-05,active
7808,"Solis, Cox and Franco",goods_vendor,retail,2022-01-09,suspended
7809,Garcia-Norman,service_vendor,properties,2025-12-04,active
7810,Pratt-Mills,goods_vendor,retail,2023-06-07,active
7811,"Travis, Alvarado and Bridges",logistics_partner,logistics,2025-06-03,active
7812,Barnes PLC,goods_vendor,retail,2022-12-30,active
7813,Jones-Spence,goods_vendor,retail,2023-08-25,active
7814,Francis-Smith,logistics_partner,logistics,2022-02-01,active
7815,Johnson Group,goods_vendor,retail,2025-02-08,active
7816,"Sullivan, Gillespie and Fowler",logistics_partner,logistics,2017-06-21,active
7817,"Davis, Lewis and Ross",goods_vendor,retail,2019-03-21,active
7818,Little PLC,logistics_partner,logistics,2020-02-03,active
7819,Mitchell-Cross,logistics_partner,logistics,2020-06-15,inactive
7820,"Marsh, Kirk and Smith",service_vendor,properties,2017-03-21,active
7821,"Porter, Boyle and Gilbert",goods_vendor,retail,2024-05-22,active
7822,Collins and Sons,goods_vendor,retail,2020-11-30,active
7823,Cook-Johnson,logistics_partner,logistics,2023-11-23,inactive
7824,"Gonzales, Trujillo and Robinson",service_vendor,properties,2018-06-05,active
7825,"Graham, Torres and Campbell",logistics_partner,logistics,2023-12-30,active
7826,Jones and Sons,goods_vendor,retail,2024-04-30,active
7827,Porter-Scott,goods_vendor,retail,2021-01-22,active
7828,Tucker-Young,goods_vendor,retail,2019-03-09,suspended
7829,"Ferguson, Salas and Griffin",goods_vendor,retail,2021-12-29,active
7830,"Thompson, Butler and Perry",service_vendor,properties,2024-10-13,active
7831,Jensen Ltd,service_vendor,properties,2024-05-15,active
7832,"Coleman, Clark and Moore",goods_vendor,retail,2024-12-03,active
7833,"Rogers, Johnson and Andrews",service_vendor,properties,2019-09-07,active
7834,"Harris, Sanchez and Hogan",service_vendor,properties,2024-12-20,active
7835,Lopez LLC,service_vendor,properties,2022-01-25,active
7836,Wilson LLC,goods_vendor,retail,2019-11-03,active
7837,Perry Ltd,goods_vendor,retail,2024-09-01,active
7838,Gregory-Mercado,logistics_partner,logistics,2020-05-29,active
7839,"Little, Stark and Lloyd",service_vendor,properties,2024-10-12,active
7840,Olson and Sons,goods_vendor,retail,2022-04-20,active
7841,West and Sons,goods_vendor,retail,2017-03-05,active
7842,Lamb-Washington,service_vendor,properties,2024-01-15,suspended
7843,Ross-Davis,goods_vendor,retail,2019-06-10,active
7844,Gonzalez-Klein,goods_vendor,retail,2023-08-05,inactive
7845,"Brown, Moreno and Choi",service_vendor,properties,2023-03-07,active
7846,Burns Ltd,goods_vendor,retail,2019-08-09,active
7847,Mcmillan-Fritz,service_vendor,properties,2018-09-02,active
7848,Weeks-Lee,logistics_partner,logistics,2019-09-14,active
7849,"Jones, Arias and Dyer",service_vendor,properties,2019-11-09,active
7850,Dodson Inc,goods_vendor,retail,2018-07-08,active
7851,Frey Ltd,service_vendor,properties,2023-08-30,active
7852,"Brooks, Flores and Barton",service_vendor,properties,2019-04-11,active
7853,"Rosales, Wilson and Green",goods_vendor,retail,2022-08-09,active
7854,"Davis, Castro and Mckinney",logistics_partner,logistics,2021-01-07,active
7855,Riggs Ltd,goods_vendor,retail,2025-11-14,active
7856,Baird PLC,logistics_partner,logistics,2021-12-16,active
7857,Gay Ltd,goods_vendor,retail,2020-03-31,active
7858,Perez LLC,goods_vendor,retail,2025-06-09,active
7859,"Perkins, Aguilar and Hodges",goods_vendor,retail,2021-11-16,active
7860,Mcclain-Villa,goods_vendor,retail,2025-08-25,active
7861,Jarvis and Sons,goods_vendor,retail,2019-11-27,active
7862,Alvarado LLC,logistics_partner,logistics,2018-10-14,active
7863,"Rodriguez, Garcia and Conley",service_vendor,properties,2020-11-12,active
7864,Davis Ltd,goods_vendor,retail,2018-04-30,active
7865,Lawrence Ltd,goods_vendor,retail,2024-12-02,active
7866,Thompson LLC,goods_vendor,retail,2018-06-27,inactive
7867,Patel-Cherry,logistics_partner,logistics,2021-07-18,active
7868,"Hill, Gutierrez and Bowman",goods_vendor,retail,2024-02-19,active
7869,"Goodman, Murray and Miles",goods_vendor,retail,2019-01-08,active
7870,Alvarez-Ward,logistics_partner,logistics,2025-07-12,active
7871,"Thomas, Price and Martin",goods_vendor,retail,2021-09-10,active
7872,Garcia-Wright,service_vendor,properties,2024-05-16,active
7873,Navarro and Sons,logistics_partner,logistics,2020-12-09,active
7874,Richardson Ltd,logistics_partner,logistics,2023-05-31,active
7875,"Munoz, Davila and Ramirez",goods_vendor,retail,2017-07-11,active
7876,"Collins, Gardner and Norton",goods_vendor,retail,2019-05-06,active
7877,Brown Ltd,service_vendor,properties,2017-02-28,active
7878,Lamb Group,service_vendor,properties,2020-09-12,inactive
7879,George Group,service_vendor,properties,2018-11-19,active
7880,Wells-Bates,logistics_partner,logistics,2021-02-06,active
7881,"Rogers, Porter and Dillon",logistics_partner,logistics,2017-08-28,active
7882,Hanson Group,service_vendor,properties,2023-07-05,active
7883,"Hudson, Cole and Rivera",logistics_partner,logistics,2026-01-08,inactive
7884,"Coffey, Ortiz and Rose",goods_vendor,retail,2020-02-22,active
7885,Morrison Ltd,logistics_partner,logistics,2024-02-26,inactive
7886,Brown-Brady,logistics_partner,logistics,2025-02-24,suspended
7887,"Pena, Merritt and Taylor",service_vendor,properties,2026-05-13,inactive
7888,Bell-Jones,service_vendor,properties,2023-12-11,active
7889,Wood-Gilbert,logistics_partner,logistics,2023-12-03,active
7890,"Bailey, Austin and Brown",logistics_partner,logistics,2018-07-21,active
7891,Martin-Andrews,service_vendor,properties,2019-05-28,active
7892,Wheeler-Wilson,goods_vendor,retail,2020-12-16,active
7893,Braun Inc,goods_vendor,retail,2023-01-16,active
7894,Garner and Sons,goods_vendor,retail,2026-03-22,active
7895,Gilbert Ltd,service_vendor,properties,2021-11-29,active
7896,"Brown, Ortega and Nelson",service_vendor,properties,2019-08-21,active
7897,Rivera-Mason,goods_vendor,retail,2026-04-27,active
7898,Oliver-Goodman,goods_vendor,retail,2026-05-27,active
7899,"Allen, Whitney and Ellison",goods_vendor,retail,2024-06-17,active
7900,Walters PLC,service_vendor,properties,2019-12-14,active
7901,Pham LLC,service_vendor,properties,2018-06-15,active
7902,"Turner, Young and Wilson",goods_vendor,retail,2018-08-23,active
7903,Armstrong LLC,goods_vendor,retail,2024-05-17,active
7904,Nelson-Martinez,goods_vendor,retail,2021-04-10,active
7905,Jones Ltd,service_vendor,properties,2025-12-22,active
7906,Walters-Hanson,goods_vendor,retail,2024-02-17,active
7907,Hall-Davis,goods_vendor,retail,2022-08-20,active
7908,Reyes-Salinas,goods_vendor,retail,2019-12-07,active
7909,Bell LLC,logistics_partner,logistics,2018-03-11,suspended
7910,Gonzalez Inc,logistics_partner,logistics,2017-07-23,inactive
7911,Ford-Jackson,goods_vendor,retail,2019-09-22,active
7912,Becker-Craig,goods_vendor,retail,2021-03-09,active
7913,"Hines, Brown and Carter",service_vendor,properties,2025-07-20,active
7914,Bray-Allen,service_vendor,properties,2017-10-06,active
7915,"Johnston, Williams and Nguyen",goods_vendor,retail,2019-03-09,active
7916,"Gomez, Stevens and Howard",logistics_partner,logistics,2017-03-13,active
7917,Torres Inc,goods_vendor,retail,2023-12-29,active
7918,"George, Schultz and Fleming",goods_vendor,retail,2020-07-03,active
7919,"Hammond, Hoffman and Lewis",service_vendor,properties,2021-09-22,active
7920,Carter Group,goods_vendor,retail,2020-01-27,active
7921,Vaughn-Mcmahon,logistics_partner,logistics,2018-06-20,active
7922,Washington Inc,goods_vendor,retail,2023-11-19,active
7923,Moore LLC,logistics_partner,logistics,2023-04-29,active
7924,"Wells, Sherman and Bowers",goods_vendor,retail,2026-05-08,active
7925,Burgess-Rivas,service_vendor,properties,2021-09-10,active
7926,Phillips-Hill,service_vendor,properties,2025-10-09,active
7927,"Goodman, Evans and Wright",logistics_partner,logistics,2017-08-11,active
7928,Cooke-Anderson,service_vendor,properties,2022-06-03,active
7929,"Kidd, Shepherd and Phillips",service_vendor,properties,2025-03-28,active
7930,Hebert-Avila,service_vendor,properties,2017-02-26,inactive
7931,"Hess, Wang and Thomas",logistics_partner,logistics,2024-05-29,active
7932,Flores Group,goods_vendor,retail,2017-07-06,active
7933,Reyes-Price,goods_vendor,retail,2019-06-06,active
7934,Benitez-Conway,goods_vendor,retail,2023-01-06,active
7935,"Jensen, Walker and White",goods_vendor,retail,2022-08-06,active
7936,"Richards, Rivers and Vargas",service_vendor,properties,2017-04-28,active
7937,Johnson and Sons,goods_vendor,retail,2018-02-01,active
7938,Steele and Sons,goods_vendor,retail,2022-12-12,active
7939,Oconnor-Mendoza,goods_vendor,retail,2019-09-17,active
7940,King-Church,goods_vendor,retail,2019-03-21,active
7941,Fuller Group,service_vendor,properties,2021-02-19,active
7942,Cook-Wilson,goods_vendor,retail,2020-06-26,active
7943,Kim-Trujillo,service_vendor,properties,2019-04-06,active
7944,"Cook, Brooks and Williams",logistics_partner,logistics,2025-05-07,active
7945,"Roberson, Hardy and Smith",goods_vendor,retail,2024-12-31,active
7946,"Vaughn, Fitzgerald and Alexander",goods_vendor,retail,2017-05-11,active
7947,Schultz PLC,logistics_partner,logistics,2021-09-08,active
7948,Williams Inc,service_vendor,properties,2024-07-26,active
7949,Rodriguez-Coffey,logistics_partner,logistics,2019-10-17,active
7950,"Hardy, Morgan and Lee",goods_vendor,retail,2023-11-11,active
7951,Day Inc,goods_vendor,retail,2025-08-28,active
7952,Reilly Ltd,goods_vendor,retail,2018-02-27,active
7953,Sharp LLC,service_vendor,properties,2024-12-13,active
7954,Lewis-Gonzalez,service_vendor,properties,2018-04-10,active
7955,Martinez LLC,goods_vendor,retail,2021-11-29,active
7956,Anderson-Bell,goods_vendor,retail,2022-04-15,active
7957,"Stanley, Jackson and Gonzalez",logistics_partner,logistics,2022-02-21,active
7958,Newton-Fowler,service_vendor,properties,2021-07-18,active
7959,"Sharp, Owens and Johnson",goods_vendor,retail,2018-06-01,active
7960,Lopez-Herring,goods_vendor,retail,2017-02-06,active
7961,Douglas LLC,goods_vendor,retail,2025-11-07,active
7962,Johnson LLC,service_vendor,properties,2023-10-12,active
7963,Reyes Inc,goods_vendor,retail,2026-01-09,inactive
7964,"Lopez, Marshall and Allen",goods_vendor,retail,2025-02-18,active
7965,Smith Group,goods_vendor,retail,2020-09-10,active
7966,"Smith, Berry and Pena",service_vendor,properties,2017-01-19,active
7967,Delgado-Wallace,service_vendor,properties,2024-06-10,active
