farmer_id,supplier_id,registration_date,cooperative_name
4854,4854,2019-02-20,Kumasi Farmers Cooperative
4855,4855,2018-01-31,Enugu Farmers Cooperative
4856,4856,2018-04-06,Nakuru Farmers Cooperative
4857,4857,2018-12-23,
4858,4858,2020-12-28,Benue Farmers Cooperative
4859,4859,2022-12-27,
4860,4860,2015-02-26,Ibadan Farmers Cooperative
4861,4861,2017-11-21,
4862,4862,2026-02-23,
4863,4863,2022-07-30,Nakuru Farmers Cooperative
4864,4864,2025-11-04,
4865,4865,2019-01-20,Enugu Farmers Cooperative
4866,4866,2019-09-13,Kumasi Farmers Cooperative
4867,4867,2018-09-06,
4868,4868,2023-12-06,
4869,4869,2020-07-01,
4870,4870,2022-08-17,
4871,4871,2016-06-10,Kumasi Farmers Cooperative
4872,4872,2025-09-20,
4873,4873,2017-07-16,Enugu Farmers Cooperative
4874,4874,2015-02-08,Kumasi Farmers Cooperative
4875,4875,2018-07-12,
4876,4876,2016-02-22,
4877,4877,2018-05-12,
4878,4878,2023-05-25,Nakuru Farmers Cooperative
4879,4879,2024-04-16,Enugu Farmers Cooperative
4880,4880,2018-03-11,
4881,4881,2019-07-21,
4882,4882,2016-11-21,Uyo Farmers Cooperative
4883,4883,2020-05-09,
4884,4884,2016-02-12,Uyo Farmers Cooperative
4885,4885,2016-08-03,Uyo Farmers Cooperative
4886,4886,2020-11-05,
4887,4887,2025-10-21,Nakuru Farmers Cooperative
4888,4888,2025-01-19,Nakuru Farmers Cooperative
4889,4889,2024-10-05,Benue Farmers Cooperative
4890,4890,2025-10-11,
4891,4891,2018-10-28,Benue Farmers Cooperative
4892,4892,2019-11-08,Benue Farmers Cooperative
4893,4893,2022-04-22,
4894,4894,2026-03-11,Benue Farmers Cooperative
4895,4895,2024-01-24,
4896,4896,2021-07-07,Kaduna Farmers Cooperative
4897,4897,2019-11-07,Ibadan Farmers Cooperative
4898,4898,2022-02-27,
4899,4899,2022-03-26,Kaduna Farmers Cooperative
4900,4900,2024-11-25,
4901,4901,2023-01-10,Benue Farmers Cooperative
4902,4902,2024-05-28,
4903,4903,2019-02-11,Ibadan Farmers Cooperative
4904,4904,2022-08-02,
4905,4905,2022-01-22,Kaduna Farmers Cooperative
4906,4906,2024-08-12,Enugu Farmers Cooperative
4907,4907,2018-10-01,
4908,4908,2021-11-22,
4909,4909,2019-08-30,
4910,4910,2015-03-07,
4911,4911,2020-10-11,
4912,4912,2018-07-23,
4913,4913,2016-09-09,Nakuru Farmers Cooperative
4914,4914,2015-05-23,Nakuru Farmers Cooperative
4915,4915,2026-01-21,
4916,4916,2026-01-29,Ibadan Farmers Cooperative
4917,4917,2022-04-20,
4918,4918,2017-03-31,Kaduna Farmers Cooperative
4919,4919,2018-06-01,
4920,4920,2017-10-17,
4921,4921,2019-03-07,
4922,4922,2017-02-05,
4923,4923,2024-12-31,Kumasi Farmers Cooperative
4924,4924,2023-10-31,Kaduna Farmers Cooperative
4925,4925,2016-06-06,Ibadan Farmers Cooperative
4926,4926,2025-01-31,Benue Farmers Cooperative
4927,4927,2022-04-15,Ibadan Farmers Cooperative
4928,4928,2017-12-01,Ibadan Farmers Cooperative
4929,4929,2021-09-12,Benue Farmers Cooperative
4930,4930,2019-11-27,Kaduna Farmers Cooperative
4931,4931,2023-12-03,Nakuru Farmers Cooperative
4932,4932,2019-12-16,
4933,4933,2018-08-13,Uyo Farmers Cooperative
4934,4934,2021-04-17,Nakuru Farmers Cooperative
4935,4935,2024-07-18,Enugu Farmers Cooperative
4936,4936,2022-07-13,
4937,4937,2019-05-03,Kaduna Farmers Cooperative
4938,4938,2015-12-09,Enugu Farmers Cooperative
4939,4939,2018-10-04,
4940,4940,2021-01-18,
4941,4941,2016-02-04,Benue Farmers Cooperative
4942,4942,2023-07-18,
4943,4943,2020-11-16,Enugu Farmers Cooperative
4944,4944,2019-09-06,Uyo Farmers Cooperative
4945,4945,2023-08-10,Kaduna Farmers Cooperative
4946,4946,2025-07-17,Kumasi Farmers Cooperative
4947,4947,2019-05-03,
4948,4948,2018-07-21,
4949,4949,2020-06-04,
4950,4950,2019-03-30,
4951,4951,2026-03-12,
4952,4952,2024-01-05,Uyo Farmers Cooperative
4953,4953,2024-07-15,Benue Farmers Cooperative
4954,4954,2016-05-02,
4955,4955,2017-08-23,Enugu Farmers Cooperative
4956,4956,2020-11-12,Benue Farmers Cooperative
4957,4957,2016-12-01,Benue Farmers Cooperative
4958,4958,2016-04-23,
4959,4959,2023-10-11,
4960,4960,2017-10-20,
4961,4961,2018-07-13,
4962,4962,2022-07-19,Nakuru Farmers Cooperative
4963,4963,2025-01-26,Kumasi Farmers Cooperative
4964,4964,2025-01-28,
4965,4965,2023-04-08,Uyo Farmers Cooperative
4966,4966,2019-07-27,
4967,4967,2021-01-01,
4968,4968,2016-09-26,Kaduna Farmers Cooperative
4969,4969,2019-05-07,Enugu Farmers Cooperative
4970,4970,2019-12-29,
4971,4971,2022-06-23,Uyo Farmers Cooperative
4972,4972,2024-04-07,
4973,4973,2022-11-10,
4974,4974,2025-06-02,Uyo Farmers Cooperative
4975,4975,2018-12-06,Nakuru Farmers Cooperative
4976,4976,2020-09-28,Nakuru Farmers Cooperative
4977,4977,2019-11-16,Ibadan Farmers Cooperative
4978,4978,2024-10-05,
4979,4979,2017-05-16,Nakuru Farmers Cooperative
4980,4980,2025-05-05,Uyo Farmers Cooperative
4981,4981,2023-04-26,
4982,4982,2016-01-30,
4983,4983,2016-11-16,Kaduna Farmers Cooperative
4984,4984,2026-03-23,Uyo Farmers Cooperative
4985,4985,2021-08-06,
4986,4986,2020-08-28,
4987,4987,2018-05-17,Benue Farmers Cooperative
4988,4988,2016-04-09,Nakuru Farmers Cooperative
4989,4989,2021-03-05,Enugu Farmers Cooperative
4990,4990,2018-09-03,Uyo Farmers Cooperative
4991,4991,2022-07-06,
4992,4992,2018-05-07,Nakuru Farmers Cooperative
4993,4993,2016-06-02,Benue Farmers Cooperative
4994,4994,2018-07-17,Enugu Farmers Cooperative
4995,4995,2021-07-25,Kaduna Farmers Cooperative
4996,4996,2019-06-20,Kaduna Farmers Cooperative
4997,4997,2022-08-12,
4998,4998,2024-02-22,
4999,4999,2025-06-19,Uyo Farmers Cooperative
5000,5000,2024-05-25,Kaduna Farmers Cooperative
5001,5001,2020-05-21,Enugu Farmers Cooperative
5002,5002,2023-05-18,Kumasi Farmers Cooperative
5003,5003,2023-06-29,
5004,5004,2023-12-08,
5005,5005,2020-09-24,
5006,5006,2017-05-10,Uyo Farmers Cooperative
5007,5007,2015-01-15,Kumasi Farmers Cooperative
5008,5008,2018-04-29,Kaduna Farmers Cooperative
5009,5009,2017-10-15,Kaduna Farmers Cooperative
5010,5010,2022-01-21,Uyo Farmers Cooperative
5011,5011,2024-07-22,
5012,5012,2017-07-13,Enugu Farmers Cooperative
5013,5013,2025-07-07,
5014,5014,2017-02-09,
5015,5015,2026-05-20,
5016,5016,2024-01-01,
5017,5017,2017-08-23,
5018,5018,2020-10-29,Nakuru Farmers Cooperative
5019,5019,2023-02-27,Kumasi Farmers Cooperative
5020,5020,2019-09-15,
5021,5021,2020-04-03,Uyo Farmers Cooperative
5022,5022,2019-06-21,
5023,5023,2020-11-16,Benue Farmers Cooperative
5024,5024,2019-02-12,Ibadan Farmers Cooperative
5025,5025,2023-07-21,Benue Farmers Cooperative
5026,5026,2026-02-02,Benue Farmers Cooperative
5027,5027,2023-07-10,
5028,5028,2022-02-20,
5029,5029,2023-10-14,
5030,5030,2021-08-26,Enugu Farmers Cooperative
5031,5031,2016-05-26,Kumasi Farmers Cooperative
5032,5032,2020-10-27,
5033,5033,2015-08-20,Ibadan Farmers Cooperative
5034,5034,2018-07-19,Uyo Farmers Cooperative
5035,5035,2023-11-12,Kumasi Farmers Cooperative
5036,5036,2023-12-23,Kaduna Farmers Cooperative
5037,5037,2025-12-05,Nakuru Farmers Cooperative
5038,5038,2022-09-24,Enugu Farmers Cooperative
5039,5039,2018-05-30,Ibadan Farmers Cooperative
5040,5040,2018-08-18,Benue Farmers Cooperative
5041,5041,2018-04-01,Ibadan Farmers Cooperative
5042,5042,2017-08-18,Kaduna Farmers Cooperative
5043,5043,2020-12-14,Enugu Farmers Cooperative
5044,5044,2016-01-19,
5045,5045,2020-12-23,Kumasi Farmers Cooperative
5046,5046,2022-12-19,Kaduna Farmers Cooperative
5047,5047,2026-04-11,Ibadan Farmers Cooperative
5048,5048,2022-02-03,Uyo Farmers Cooperative
5049,5049,2020-02-05,Kaduna Farmers Cooperative
5050,5050,2016-01-08,Kaduna Farmers Cooperative
5051,5051,2021-03-31,
5052,5052,2016-09-02,Uyo Farmers Cooperative
5053,5053,2024-07-05,Benue Farmers Cooperative
5054,5054,2017-04-17,Kumasi Farmers Cooperative
5055,5055,2025-08-21,
5056,5056,2025-12-19,Nakuru Farmers Cooperative
5057,5057,2025-04-07,
5058,5058,2021-02-04,Benue Farmers Cooperative
5059,5059,2016-08-12,Benue Farmers Cooperative
5060,5060,2021-02-13,
5061,5061,2023-07-28,
5062,5062,2024-02-26,Nakuru Farmers Cooperative
5063,5063,2018-08-16,Ibadan Farmers Cooperative
5064,5064,2020-11-28,Nakuru Farmers Cooperative
5065,5065,2015-11-20,Enugu Farmers Cooperative
5066,5066,2020-07-18,
5067,5067,2015-07-16,Kaduna Farmers Cooperative
5068,5068,2020-03-31,
5069,5069,2015-06-27,Ibadan Farmers Cooperative
5070,5070,2024-02-25,Nakuru Farmers Cooperative
5071,5071,2025-07-17,
5072,5072,2023-01-17,
5073,5073,2019-03-25,Kaduna Farmers Cooperative
5074,5074,2019-12-05,
5075,5075,2016-06-29,
5076,5076,2020-05-31,Benue Farmers Cooperative
5077,5077,2026-06-23,
5078,5078,2025-03-03,Ibadan Farmers Cooperative
5079,5079,2024-08-15,
5080,5080,2017-03-22,
5081,5081,2017-04-20,Kumasi Farmers Cooperative
5082,5082,2015-01-17,Enugu Farmers Cooperative
5083,5083,2016-11-09,Enugu Farmers Cooperative
5084,5084,2019-04-25,Ibadan Farmers Cooperative
5085,5085,2023-04-02,
5086,5086,2020-04-12,Ibadan Farmers Cooperative
5087,5087,2023-09-10,Enugu Farmers Cooperative
5088,5088,2019-10-03,Uyo Farmers Cooperative
5089,5089,2015-08-04,
5090,5090,2020-11-23,
5091,5091,2024-03-11,
5092,5092,2017-11-14,
5093,5093,2021-05-30,
5094,5094,2022-05-23,
5095,5095,2016-09-23,
5096,5096,2022-03-23,
5097,5097,2022-10-30,
5098,5098,2017-10-19,
5099,5099,2018-11-29,Benue Farmers Cooperative
5100,5100,2023-11-13,
5101,5101,2017-08-27,Benue Farmers Cooperative
5102,5102,2017-01-02,Nakuru Farmers Cooperative
5103,5103,2026-05-14,
5104,5104,2016-04-26,Benue Farmers Cooperative
5105,5105,2025-04-13,Kumasi Farmers Cooperative
5106,5106,2023-09-23,Uyo Farmers Cooperative
5107,5107,2024-03-12,
5108,5108,2018-05-28,Enugu Farmers Cooperative
5109,5109,2017-11-19,Uyo Farmers Cooperative
5110,5110,2016-08-18,Kumasi Farmers Cooperative
5111,5111,2017-03-06,Ibadan Farmers Cooperative
5112,5112,2020-05-24,Kaduna Farmers Cooperative
5113,5113,2015-08-07,Ibadan Farmers Cooperative
5114,5114,2021-10-16,Enugu Farmers Cooperative
5115,5115,2021-10-11,Benue Farmers Cooperative
5116,5116,2023-07-19,Kumasi Farmers Cooperative
5117,5117,2017-03-17,
5118,5118,2019-01-27,Uyo Farmers Cooperative
5119,5119,2017-01-15,
5120,5120,2019-01-25,
5121,5121,2026-03-22,Enugu Farmers Cooperative
5122,5122,2020-01-05,
5123,5123,2020-11-16,Kumasi Farmers Cooperative
5124,5124,2020-09-18,
5125,5125,2018-02-28,Ibadan Farmers Cooperative
5126,5126,2015-04-22,Kumasi Farmers Cooperative
5127,5127,2024-04-08,
5128,5128,2015-08-26,Uyo Farmers Cooperative
5129,5129,2025-11-06,
5130,5130,2026-01-24,Enugu Farmers Cooperative
5131,5131,2018-04-04,Kumasi Farmers Cooperative
5132,5132,2015-08-13,
5133,5133,2018-06-01,Enugu Farmers Cooperative
5134,5134,2021-12-12,Enugu Farmers Cooperative
5135,5135,2022-06-12,
5136,5136,2018-03-27,Benue Farmers Cooperative
5137,5137,2016-01-29,
5138,5138,2019-12-24,Kaduna Farmers Cooperative
5139,5139,2023-05-29,
5140,5140,2025-08-08,Kumasi Farmers Cooperative
5141,5141,2018-04-09,Enugu Farmers Cooperative
5142,5142,2021-09-21,
5143,5143,2025-01-05,Ibadan Farmers Cooperative
5144,5144,2022-09-09,
5145,5145,2015-01-25,Enugu Farmers Cooperative
5146,5146,2020-12-25,Kumasi Farmers Cooperative
5147,5147,2026-04-01,Benue Farmers Cooperative
5148,5148,2020-11-06,Nakuru Farmers Cooperative
5149,5149,2021-03-29,
5150,5150,2023-03-17,Kumasi Farmers Cooperative
5151,5151,2021-04-18,
5152,5152,2016-09-12,
5153,5153,2022-05-17,Uyo Farmers Cooperative
5154,5154,2015-03-22,
5155,5155,2017-05-12,
5156,5156,2022-08-14,Kaduna Farmers Cooperative
5157,5157,2016-12-28,Nakuru Farmers Cooperative
5158,5158,2024-08-25,
5159,5159,2025-01-15,
5160,5160,2024-03-13,Kumasi Farmers Cooperative
5161,5161,2018-04-03,Uyo Farmers Cooperative
5162,5162,2025-10-15,
5163,5163,2018-01-23,
5164,5164,2019-11-24,
5165,5165,2016-02-11,Enugu Farmers Cooperative
5166,5166,2025-01-11,Uyo Farmers Cooperative
5167,5167,2024-12-16,
5168,5168,2015-10-09,Nakuru Farmers Cooperative
5169,5169,2017-10-23,
5170,5170,2015-01-07,Kaduna Farmers Cooperative
5171,5171,2025-05-12,
5172,5172,2015-11-03,
5173,5173,2017-01-29,Nakuru Farmers Cooperative
5174,5174,2018-03-03,Kumasi Farmers Cooperative
5175,5175,2025-06-13,Kaduna Farmers Cooperative
5176,5176,2021-10-14,Kaduna Farmers Cooperative
5177,5177,2022-01-19,Ibadan Farmers Cooperative
5178,5178,2019-02-28,
5179,5179,2018-05-21,
5180,5180,2015-07-02,
5181,5181,2015-05-15,Nakuru Farmers Cooperative
5182,5182,2024-01-07,Benue Farmers Cooperative
5183,5183,2025-03-12,Enugu Farmers Cooperative
5184,5184,2024-03-16,
5185,5185,2019-07-25,Enugu Farmers Cooperative
5186,5186,2024-12-05,Benue Farmers Cooperative
5187,5187,2020-08-20,
5188,5188,2018-06-01,
5189,5189,2015-03-24,Benue Farmers Cooperative
5190,5190,2019-08-23,
5191,5191,2016-05-19,
5192,5192,2017-12-26,
5193,5193,2019-07-18,Uyo Farmers Cooperative
5194,5194,2022-05-29,Uyo Farmers Cooperative
5195,5195,2025-03-05,
5196,5196,2025-04-24,Kaduna Farmers Cooperative
5197,5197,2019-01-15,Kumasi Farmers Cooperative
5198,5198,2022-10-17,Kaduna Farmers Cooperative
5199,5199,2023-03-03,
5200,5200,2018-11-04,
5201,5201,2024-10-10,Kaduna Farmers Cooperative
5202,5202,2024-08-10,Kaduna Farmers Cooperative
5203,5203,2024-04-13,
5204,5204,2020-01-26,Nakuru Farmers Cooperative
5205,5205,2026-02-08,
5206,5206,2021-10-28,
5207,5207,2022-03-18,
5208,5208,2018-02-14,Benue Farmers Cooperative
5209,5209,2023-04-15,Benue Farmers Cooperative
5210,5210,2018-10-17,
5211,5211,2016-06-21,
5212,5212,2020-10-03,
5213,5213,2018-06-10,Enugu Farmers Cooperative
5214,5214,2019-08-11,Kaduna Farmers Cooperative
5215,5215,2021-06-24,
5216,5216,2016-11-19,
5217,5217,2021-10-06,
5218,5218,2022-12-27,Ibadan Farmers Cooperative
5219,5219,2026-04-16,Enugu Farmers Cooperative
5220,5220,2018-07-01,Ibadan Farmers Cooperative
5221,5221,2021-05-05,Ibadan Farmers Cooperative
5222,5222,2021-03-30,
5223,5223,2016-08-24,Ibadan Farmers Cooperative
5224,5224,2017-12-21,Ibadan Farmers Cooperative
5225,5225,2020-09-16,
5226,5226,2018-12-23,Nakuru Farmers Cooperative
5227,5227,2017-05-31,Ibadan Farmers Cooperative
5228,5228,2022-10-11,
5229,5229,2024-08-28,
5230,5230,2025-11-18,
5231,5231,2026-06-14,Kumasi Farmers Cooperative
5232,5232,2025-01-17,Enugu Farmers Cooperative
5233,5233,2019-09-30,Kaduna Farmers Cooperative
5234,5234,2016-10-04,
5235,5235,2019-02-11,
5236,5236,2016-05-08,
5237,5237,2017-05-11,
5238,5238,2025-01-15,
5239,5239,2019-01-21,
5240,5240,2015-03-27,Kaduna Farmers Cooperative
5241,5241,2021-06-30,Ibadan Farmers Cooperative
5242,5242,2016-09-22,Kumasi Farmers Cooperative
5243,5243,2017-04-10,
5244,5244,2015-09-18,Ibadan Farmers Cooperative
5245,5245,2022-03-06,Ibadan Farmers Cooperative
5246,5246,2022-11-12,
5247,5247,2021-01-20,
5248,5248,2019-09-03,Uyo Farmers Cooperative
5249,5249,2021-04-06,
5250,5250,2020-07-02,Benue Farmers Cooperative
5251,5251,2022-07-26,Enugu Farmers Cooperative
5252,5252,2021-01-04,Uyo Farmers Cooperative
5253,5253,2026-02-19,
5254,5254,2020-06-22,
5255,5255,2016-06-08,Enugu Farmers Cooperative
5256,5256,2021-12-04,
5257,5257,2015-05-20,Kaduna Farmers Cooperative
5258,5258,2015-11-03,Benue Farmers Cooperative
5259,5259,2026-02-23,
5260,5260,2022-06-14,Kumasi Farmers Cooperative
5261,5261,2024-08-16,Enugu Farmers Cooperative
5262,5262,2015-09-13,Benue Farmers Cooperative
5263,5263,2015-05-04,
5264,5264,2021-07-15,Benue Farmers Cooperative
5265,5265,2015-11-12,Kumasi Farmers Cooperative
5266,5266,2017-05-24,
5267,5267,2020-07-13,Ibadan Farmers Cooperative
5268,5268,2017-01-23,Ibadan Farmers Cooperative
5269,5269,2016-01-01,Kaduna Farmers Cooperative
5270,5270,2017-10-18,Enugu Farmers Cooperative
5271,5271,2025-06-15,
5272,5272,2022-02-09,Kaduna Farmers Cooperative
5273,5273,2021-02-16,
5274,5274,2017-03-03,
5275,5275,2018-01-29,
5276,5276,2024-06-29,Kumasi Farmers Cooperative
5277,5277,2022-08-10,Enugu Farmers Cooperative
5278,5278,2021-05-08,Ibadan Farmers Cooperative
5279,5279,2016-11-13,
5280,5280,2015-02-27,Uyo Farmers Cooperative
5281,5281,2026-03-26,Kumasi Farmers Cooperative
5282,5282,2018-07-29,Uyo Farmers Cooperative
5283,5283,2016-11-23,
5284,5284,2015-06-14,Benue Farmers Cooperative
5285,5285,2020-05-25,Benue Farmers Cooperative
5286,5286,2015-11-29,Kaduna Farmers Cooperative
5287,5287,2019-11-16,Kaduna Farmers Cooperative
5288,5288,2025-02-10,Kumasi Farmers Cooperative
5289,5289,2025-08-14,
5290,5290,2024-10-13,Kumasi Farmers Cooperative
5291,5291,2016-09-09,
5292,5292,2017-12-09,Ibadan Farmers Cooperative
5293,5293,2020-01-19,
5294,5294,2018-09-29,
5295,5295,2022-11-30,Uyo Farmers Cooperative
5296,5296,2025-09-04,Kaduna Farmers Cooperative
5297,5297,2016-01-15,Nakuru Farmers Cooperative
5298,5298,2023-08-10,
5299,5299,2024-12-25,Enugu Farmers Cooperative
5300,5300,2023-04-02,
5301,5301,2020-11-23,
5302,5302,2021-02-14,Kaduna Farmers Cooperative
5303,5303,2024-08-09,Nakuru Farmers Cooperative
5304,5304,2026-02-11,Benue Farmers Cooperative
5305,5305,2015-12-23,Enugu Farmers Cooperative
5306,5306,2016-09-16,
5307,5307,2020-05-09,
5308,5308,2016-12-24,
5309,5309,2021-09-21,
5310,5310,2021-04-16,Kaduna Farmers Cooperative
5311,5311,2016-05-06,Uyo Farmers Cooperative
5312,5312,2016-03-03,
5313,5313,2019-06-25,Kaduna Farmers Cooperative
5314,5314,2023-06-07,
5315,5315,2024-07-11,
5316,5316,2016-06-27,Nakuru Farmers Cooperative
5317,5317,2017-08-30,Enugu Farmers Cooperative
5318,5318,2022-04-09,Kaduna Farmers Cooperative
5319,5319,2024-10-07,
5320,5320,2019-10-26,Uyo Farmers Cooperative
5321,5321,2018-06-29,
5322,5322,2018-12-13,Kumasi Farmers Cooperative
5323,5323,2023-11-01,
5324,5324,2016-09-09,
5325,5325,2019-06-28,
5326,5326,2026-01-31,
5327,5327,2022-05-28,Uyo Farmers Cooperative
5328,5328,2023-03-13,Kumasi Farmers Cooperative
5329,5329,2020-07-26,Kumasi Farmers Cooperative
5330,5330,2022-01-08,
5331,5331,2020-01-15,Kaduna Farmers Cooperative
5332,5332,2015-03-08,Ibadan Farmers Cooperative
5333,5333,2018-10-31,Benue Farmers Cooperative
5334,5334,2016-01-24,Kaduna Farmers Cooperative
5335,5335,2026-06-10,
5336,5336,2015-11-25,Ibadan Farmers Cooperative
5337,5337,2020-06-03,Kaduna Farmers Cooperative
5338,5338,2016-07-10,Nakuru Farmers Cooperative
5339,5339,2019-06-01,Uyo Farmers Cooperative
5340,5340,2025-05-04,Ibadan Farmers Cooperative
5341,5341,2024-07-02,Benue Farmers Cooperative
5342,5342,2025-09-28,Uyo Farmers Cooperative
5343,5343,2022-12-09,
5344,5344,2016-01-15,
5345,5345,2016-12-15,Kaduna Farmers Cooperative
5346,5346,2020-02-02,Uyo Farmers Cooperative
5347,5347,2025-06-11,Enugu Farmers Cooperative
5348,5348,2015-06-09,Kumasi Farmers Cooperative
5349,5349,2015-01-15,
5350,5350,2022-08-22,Uyo Farmers Cooperative
5351,5351,2021-04-23,Nakuru Farmers Cooperative
5352,5352,2023-05-18,
5353,5353,2017-04-13,Ibadan Farmers Cooperative
5354,5354,2017-05-11,Nakuru Farmers Cooperative
5355,5355,2015-03-11,
5356,5356,2022-02-28,Enugu Farmers Cooperative
5357,5357,2016-01-02,Kumasi Farmers Cooperative
5358,5358,2018-07-18,
5359,5359,2022-07-22,Kumasi Farmers Cooperative
5360,5360,2019-06-19,Enugu Farmers Cooperative
5361,5361,2025-07-15,Nakuru Farmers Cooperative
5362,5362,2017-03-30,
5363,5363,2020-04-23,Ibadan Farmers Cooperative
5364,5364,2019-07-29,Benue Farmers Cooperative
5365,5365,2018-12-28,Benue Farmers Cooperative
5366,5366,2016-07-03,
5367,5367,2016-07-06,
5368,5368,2017-04-18,Nakuru Farmers Cooperative
5369,5369,2017-03-14,
5370,5370,2016-03-18,Enugu Farmers Cooperative
5371,5371,2016-05-01,Kaduna Farmers Cooperative
5372,5372,2020-06-24,Uyo Farmers Cooperative
5373,5373,2024-06-30,Nakuru Farmers Cooperative
5374,5374,2022-03-01,Nakuru Farmers Cooperative
5375,5375,2015-09-15,
5376,5376,2026-02-19,Enugu Farmers Cooperative
5377,5377,2025-01-05,Kaduna Farmers Cooperative
5378,5378,2015-06-27,Enugu Farmers Cooperative
5379,5379,2022-02-17,
5380,5380,2022-09-11,Nakuru Farmers Cooperative
5381,5381,2025-07-23,Ibadan Farmers Cooperative
5382,5382,2017-09-25,Nakuru Farmers Cooperative
5383,5383,2025-04-10,Kaduna Farmers Cooperative
5384,5384,2021-01-20,Uyo Farmers Cooperative
5385,5385,2015-01-16,
5386,5386,2018-01-12,
5387,5387,2021-09-12,Benue Farmers Cooperative
5388,5388,2022-02-07,Nakuru Farmers Cooperative
5389,5389,2016-12-18,Ibadan Farmers Cooperative
5390,5390,2023-09-20,Uyo Farmers Cooperative
5391,5391,2019-12-30,Uyo Farmers Cooperative
5392,5392,2016-03-10,
5393,5393,2022-02-06,
5394,5394,2022-06-26,Enugu Farmers Cooperative
5395,5395,2015-12-02,Benue Farmers Cooperative
5396,5396,2017-10-30,Nakuru Farmers Cooperative
5397,5397,2015-11-30,Ibadan Farmers Cooperative
5398,5398,2026-03-25,Benue Farmers Cooperative
5399,5399,2025-05-08,
5400,5400,2018-05-09,Ibadan Farmers Cooperative
5401,5401,2017-04-06,Enugu Farmers Cooperative
